포스터,제목,장르,러닝타임,회원점수,줄거리,제작비,수익,감독
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,Transformers: Rise of the Beasts,"Action, Adventure, Science Fiction",2h 7m,73.0,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",439000000.0,,Joby Harold
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7Bd4EUOqQDKZXA6Od5gkfzRNb0.jpg,Freelance,"Action, Comedy",1h 48m,66.0,"An ex-special forces operative takes a job to provide security for a journalist as she interviews a dictator, but a military coup breaks out in the middle of the interview, they are forced to escape into the jungle where they must survive.",9112817.0,,Pierre Morel
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/xeqXXTE1Cd3qNaAEOT6qbhhCsgJ.jpg,Inside Out 2,"Animation, Family, Drama, Adventure, Fantasy",,,,,,
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,Spider-Man: Across the Spider-Verse,"Animation, Action, Adventure, Science Fiction",2h 20m,84.0,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",690615475.0,,Kemp Powers
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/74xTEgt7R36Fpooo50r9T25onhq.jpg,The Batman,"Crime, Mystery, Thriller",2h 57m,77.0,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",771000000.0,,Matt Reeves
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wdi9kEU4W2UeBTtdqOPZISGMtDR.jpg,Ordinary Angels,Drama,1h 58m,73.0,"In Louisville, Kentucky, hairdresser Sharon Stevens rallies the masses to help widowed father Ed Schmitt save his critically ill 5 year old daughter Michelle after their community is hit by a major snowstorm from the 1994 North American cold wave.",16143032.0,,Jon Gunn
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qGz5rffXhegQH5PGUDiObqoOt06.jpg,The OctoGames,"Thriller, Action, Horror",1h 28m,56.0,"Eight contestants compete in eight deadly, classic children's games. They seek fame beyond their wildest dreams, competing for the chance to take over the YouTube channel of the famous yet elusive masked content creator known only as ""JaxPro"".",,,Aaron Mirtes
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pQYHouPsDw32FhDLr7E3jmw0WTk.jpg,Exhuma,"Mystery, Horror, Thriller",2h 14m,78.0,"After tracing the origin of a disturbing supernatural affliction to a wealthy family's ancestral gravesite, a team of paranormal experts relocates the remains—and soon discovers what happens to those who dare to mess with the wrong grave.",,16791781.0,Jang Jae-hyun
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3xpBWiQMdMNkdidKS89752E472n.jpg,Sweet Release,Drama,1h 41m,0.0,"Ataska and Dyessa Garcia will take you to a hot and crazy roadtrip perfect for the summer season. Two girl bestfriends and a young man take on a a journey of self-discovery. Along the way, their bond deepens as they explore their sexual desires.",,,Pancho Maniquis
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,Interstellar,"Adventure, Drama, Science Fiction",2h 49m,84.0,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,701729206.0,,Christopher Nolan
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vcZWJGvB5xydWuUO1vaTLI82tGi.jpg,Napoleon,"Drama, History, War",2h 38m,65.0,"An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.",220597098.0,,Ridley Scott
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/agWt9bJzr2m1HY3A5InxXveUyIe.jpg,Scoop,Drama,1h 43m,65.0,"Inspired by real events, this fictional dramatization gives an insider account of how the women of Newsnight secured Prince Andrew's infamous interview.",,,Philip Martin
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jn0qp1t7mExBze9qzy4pryFCbpm.jpg,Final Fantasy VII: On the Way to a Smile - Episode Denzel,"Animation, Fantasy",28m,55.0,It's been four years since Meteor fell on Midgar. Denzel meets Reeve at an outskirts coffee shop about joining the World Regenesis Organization. Upon the request Denzel tells Reeve about what his life was like prior to the Meteor incident.,,,Shinji Ishihira
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uZfxNBZam3VJxen7XTVzd4FVJZ8.jpg,The American Society of Magical Negroes,"Fantasy, Comedy",1h 45m,42.0,"A young man, Aren, is recruited into a secret society of magical Black people who dedicate their lives to a cause of utmost importance: making white people’s lives easier.",,,Kobi Libii
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,John Wick: Chapter 4,"Action, Thriller, Crime",2h 50m,77.0,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",440157245.0,,Derek Kolstad
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,The Flash,"Action, Adventure, Science Fiction",2h 24m,68.0,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",268400000.0,,Gardner Fox
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,Avengers: Infinity War,"Adventure, Action, Science Fiction",2h 29m,82.0,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",2052415039.0,,Don Heck
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,Elemental,"Animation, Comedy, Family, Fantasy, Romance, Adventure",1h 42m,77.0,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",496000000.0,,Peter Sohn
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4ndp1pnHWRuiZLNpFJvO4Kh6Tav.jpg,Ruthless,"Action, Thriller",1h 33m,65.0,"A high school coach, whose teenage daughter was murdered, takes matters into his own hands by going after the men who kidnap his students for their sex trafficking operation.",,,Art Camacho
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qJ2tW6WMUDux911r6m7haRef0WH.jpg,The Dark Knight,"Drama, Action, Crime, Thriller",2h 32m,85.0,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",1004558444.0,,Christopher Nolan
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/slQYCDzCMM8SBh9Xa3aPeM2fekA.jpg,The Weapon,Action,1h 25m,59.0,"Dallas is a one-man killing machine on a mysterious rampage. His attacks on biker gangs and meth labs anger the Vegas mob boss who’s holding Dallas’ girlfriend hostage. But who is Dallas working for? Even torture won’t make him talk, and he won’t stop until justice is served.",,,Tony Schiena
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2J5eeroLDY0d45mVjpuGhcLZs3W.jpg,The Thundermans Return,"Family, Science Fiction, Action, Comedy",1h 10m,77.0,"Twins Phoebe and Max are enjoying their superhero lifestyle, but when one 'save' goes awry, the Thundermans are sent back to Hiddenville. While Hank and Barb enjoy their return, and Billy and Nora look forward to a normal high school life, Max and Phoebe are determined to regain their superhero status.",,,Jed Spingarn
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jLLtx3nTRSLGPAKl4RoIv1FbEBr.jpg,The Family Plan,"Action, Comedy",1h 59m,73.0,"Dan Morgan is many things: a devoted husband, a loving father, a celebrated car salesman. He's also a former assassin. And when his past catches up to his present, he's forced to take his unsuspecting family on a road trip unlike any other.",,,Simon Cellan Jones
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vfEG79SQIg3p6B8rBLVeIo2BBhb.jpg,Red Right Hand,"Crime, Action, Thriller",1h 51m,74.0,"Cash is trying to live a quiet, honest life in a small Appalachian town. When a vicious crime boss forces him back into her services, he soon learns he's capable of anything -- even killing -- to protect his family and his home.",,,Eshom Nelms
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,Kung Fu Panda,"Action, Adventure, Animation, Family, Comedy",1h 30m,73.0,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",631700000.0,,Mark Osborne
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,Puss in Boots: The Last Wish,"Animation, Adventure, Fantasy, Comedy, Action, Family",1h 43m,82.0,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",484700000.0,,Tommy Swerdlow
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/o960Qx10rRRA4t44DsjeiYB3Dmh.jpg,Jaque Mate,"Action, Comedy",1h 44m,50.0,"Duque, an international secret agent who retired years ago after a traumatic event, is forced to return to action when a commando operative kidnaps his niece and forces him to steal a precious scientific formula as part of the ransom.",,,Jorge Nisco
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jojfbnIHGsRpodIood3OQoqA45Y.jpg,Sixty Minutes,Action,1h 29m,68.0,"Desperate to keep custody of his daughter, a mixed martial arts fighter abandons a big match and races across Berlin to attend her birthday party.",,,Oliver Kienle
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/sdI9ufheNPAKnWLl2hnsZKVk0EG.jpg,Badland Hunters,"Science Fiction, Action",1h 47m,68.0,"After a deadly earthquake turns Seoul into a lawless badland, a fearless huntsman springs into action to rescue a teenager abducted by a mad doctor.",,,Heo Myeong-haeng
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,Inside Out,"Animation, Family, Adventure, Drama, Comedy",1h 35m,79.0,"From an adventurous balloon ride above the clouds to a monster-filled metropolis, Academy Award®-winning director Pete Docter (“Monsters, Inc.,” “Up”) has taken audiences to unique and imaginative places. In Disney and Pixar’s original movie “ Inside Out,” he will take us to the most extraordinary location of all—inside the mind.",857611174.0,,Pete Docter
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/yZGdlrKxglrWciRl0Rs6lAjfPHM.jpg,Dogman,"Action, Drama, Crime",1h 55m,78.0,"A boy, bruised by life, finds his salvation through the love of his dogs.",3950070.0,,Luc Besson
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/mBaXZ95R2OxueZhvQbcEWy2DqyO.jpg,The Hunger Games: The Ballad of Songbirds & Snakes,"Drama, Science Fiction, Action",2h 37m,72.0,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",337134868.0,,Francis Lawrence
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2x2V2fenzQf2O2maVslIQVCS4gV.jpg,Appassionata,Drama,1h 36m,57.0,"Two teenage friends conspire to find out how much their youthful sensuality can disrupt one of their households, headed by a dentist and his mentally-ill wife.",,,Gianluigi Calderone
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/h8Pfn0FFCBw7ayuseFiLH9VbOXi.jpg,The Trip 7,"Comedy, Family",1h 28m,70.0,"Two naive documentary filmmakers decide to venture out and accompany the Cabello family, to discover, on a chaotic trip, why there is no one in the family who would miss the plan next to the river.",,,We don't have any crew added to this movie. You can help by adding some!
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,Harry Potter and the Philosopher's Stone,"Adventure, Fantasy",2h 32m,79.0,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",976475550.0,,Chris Columbus
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg,The Zone of Interest,"History, Drama, War",1h 45m,73.0,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.",37742591.0,,Jonathan Glazer
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/n5Ynx568yHn1hKG2ND7ctoL9jEl.jpg,Rubikon,"Science Fiction, Thriller, Drama",1h 50m,55.0,"The company soldier Hannah and the scientists Gavin and Dimitri are researching an algae project on board the Rubikon space station, which is supposed to permanently supply humanity with oxygen and food. But suddenly the earth disappears below them in a brown, toxic fog and all contact is broken off - are they the last survivors of humanity? Should they initiate the safe station, dare the return flight and thereby risk their lives?",,,Magdalena Lauritsch
